timestamp,open,high,low,close,volume,spread
2026-05-01 00:00:00,1.36028,1.36050,1.35993,1.36004,1044,1
2026-05-01 00:15:00,1.36004,1.36030,1.36001,1.36007,896,1
2026-05-01 00:30:00,1.36008,1.36053,1.36007,1.36034,846,1
2026-05-01 00:45:00,1.36035,1.36063,1.36007,1.36038,969,1
2026-05-01 01:00:00,1.36038,1.36041,1.35999,1.36030,865,1
2026-05-01 01:15:00,1.36031,1.36049,1.35995,1.36033,723,1
2026-05-01 01:30:00,1.36033,1.36071,1.36033,1.36043,801,1
2026-05-01 01:45:00,1.36044,1.36072,1.36033,1.36066,742,1
2026-05-01 02:00:00,1.36065,1.36092,1.36057,1.36071,661,1
2026-05-01 02:15:00,1.36071,1.36092,1.36069,1.36074,544,1
2026-05-01 02:30:00,1.36075,1.36089,1.36039,1.36042,668,1
2026-05-01 02:45:00,1.36043,1.36069,1.36008,1.36064,542,1
2026-05-01 03:00:00,1.36064,1.36090,1.36053,1.36089,494,1
2026-05-01 03:15:00,1.36089,1.36121,1.36078,1.36108,424,1
2026-05-01 03:30:00,1.36109,1.36111,1.36039,1.36044,764,1
2026-05-01 03:45:00,1.36043,1.36053,1.36008,1.36024,621,1
2026-05-01 04:00:00,1.36025,1.36046,1.35986,1.36000,659,1
2026-05-01 04:15:00,1.36000,1.36002,1.35960,1.35962,579,1
2026-05-01 04:30:00,1.35962,1.35989,1.35958,1.35975,531,1
2026-05-01 04:45:00,1.35974,1.35980,1.35964,1.35972,361,1
2026-05-01 05:00:00,1.35971,1.35980,1.35946,1.35947,575,1
2026-05-01 05:15:00,1.35949,1.35951,1.35919,1.35930,507,1
2026-05-01 05:30:00,1.35931,1.35950,1.35915,1.35929,614,1
2026-05-01 05:45:00,1.35928,1.35940,1.35887,1.35892,651,1
2026-05-01 06:00:00,1.35894,1.35931,1.35888,1.35901,833,1
2026-05-01 06:15:00,1.35901,1.35935,1.35869,1.35919,972,1
2026-05-01 06:30:00,1.35919,1.35972,1.35891,1.35963,988,1
2026-05-01 06:45:00,1.35964,1.36227,1.35964,1.36111,2067,1
2026-05-01 07:00:00,1.36110,1.36140,1.36055,1.36091,1797,1
2026-05-01 07:15:00,1.36092,1.36120,1.36058,1.36114,1410,1
2026-05-01 07:30:00,1.36114,1.36118,1.36025,1.36080,1285,1
2026-05-01 07:45:00,1.36080,1.36146,1.35991,1.36049,1347,1
2026-05-01 08:00:00,1.36048,1.36089,1.36007,1.36010,1177,1
2026-05-01 08:15:00,1.36010,1.36120,1.36008,1.36080,1049,1
2026-05-01 08:30:00,1.36080,1.36101,1.36047,1.36089,921,1
