time,open,high,low,close,spread
2026-05-03 21:15:00,1.35990,1.36012,1.35977,1.35996,32
2026-05-03 21:30:00,1.35996,1.36021,1.35993,1.36008,55
2026-05-03 21:45:00,1.36008,1.36028,1.35974,1.36023,33
2026-05-03 22:00:00,1.36023,1.36035,1.35902,1.35906,0
2026-05-03 22:15:00,1.35906,1.35907,1.35843,1.35869,0
2026-05-03 22:30:00,1.35869,1.35903,1.35864,1.35902,0
2026-05-03 22:45:00,1.35902,1.35902,1.35867,1.35896,0
2026-05-03 23:00:00,1.35897,1.35903,1.35870,1.35884,1
2026-05-03 23:15:00,1.35884,1.35886,1.35851,1.35855,1
2026-05-03 23:30:00,1.35857,1.35874,1.35813,1.35814,1
2026-05-03 23:45:00,1.35813,1.35852,1.35801,1.35812,1
2026-05-04 00:00:00,1.35813,1.35849,1.35787,1.35821,1
2026-05-04 00:15:00,1.35820,1.35832,1.35752,1.35780,1
2026-05-04 00:30:00,1.35781,1.35826,1.35772,1.35820,1
2026-05-04 00:45:00,1.35821,1.35873,1.35811,1.35867,1
2026-05-04 01:00:00,1.35866,1.35873,1.35771,1.35793,1
2026-05-04 01:15:00,1.35792,1.35877,1.35764,1.35780,1
2026-05-04 01:30:00,1.35779,1.35841,1.35776,1.35827,1
2026-05-04 01:45:00,1.35828,1.35848,1.35790,1.35843,1
2026-05-04 02:00:00,1.35843,1.35901,1.35820,1.35892,1
2026-05-04 02:15:00,1.35891,1.35891,1.35801,1.35803,1
2026-05-04 02:30:00,1.35803,1.35844,1.35799,1.35841,1
2026-05-04 02:45:00,1.35842,1.35877,1.35839,1.35854,1
2026-05-04 03:00:00,1.35853,1.35873,1.35831,1.35855,1
2026-05-04 03:15:00,1.35855,1.35862,1.35840,1.35850,1
2026-05-04 03:30:00,1.35848,1.35857,1.35827,1.35842,1
2026-05-04 03:45:00,1.35843,1.36014,1.35843,1.35977,1
2026-05-04 04:00:00,1.35978,1.35990,1.35921,1.35921,1
2026-05-04 04:15:00,1.35921,1.35933,1.35870,1.35872,1
2026-05-04 04:30:00,1.35872,1.35882,1.35860,1.35867,1
2026-05-04 04:45:00,1.35867,1.35883,1.35860,1.35878,1
2026-05-04 05:00:00,1.35879,1.35911,1.35862,1.35870,1
2026-05-04 05:15:00,1.35870,1.35932,1.35855,1.35869,1
2026-05-04 05:30:00,1.35873,1.35903,1.35858,1.35900,1
2026-05-04 05:45:00,1.35901,1.35935,1.35890,1.35924,1
2026-05-04 06:00:00,1.35923,1.35966,1.35904,1.35958,1
2026-05-04 06:15:00,1.35959,1.35985,1.35936,1.35968,1
2026-05-04 06:30:00,1.35967,1.35974,1.35825,1.35838,1
2026-05-04 06:45:00,1.35837,1.35843,1.35758,1.35805,1
2026-05-04 07:00:00,1.35807,1.35809,1.35728,1.35759,1
2026-05-04 07:15:00,1.35758,1.35794,1.35687,1.35690,1
2026-05-04 07:30:00,1.35690,1.35740,1.35645,1.35669,1
2026-05-04 07:45:00,1.35671,1.35716,1.35630,1.35662,1
2026-05-04 08:00:00,1.35662,1.35662,1.35593,1.35625,1
2026-05-04 08:15:00,1.35625,1.35639,1.35593,1.35613,1
2026-05-04 08:30:00,1.35614,1.35671,1.35609,1.35621,1
2026-05-04 08:45:00,1.35621,1.35650,1.35600,1.35609,1
2026-05-04 09:00:00,1.35610,1.35664,1.35592,1.35617,1
2026-05-04 09:15:00,1.35617,1.35627,1.35568,1.35610,1
2026-05-04 09:30:00,1.35610,1.35641,1.35599,1.35633,1
2026-05-04 09:45:00,1.35633,1.35634,1.35577,1.35591,1
2026-05-04 10:00:00,1.35591,1.35596,1.35288,1.35327,1
2026-05-04 10:15:00,1.35327,1.35443,1.35232,1.35441,1
2026-05-04 10:30:00,1.35439,1.35583,1.35419,1.35511,1
2026-05-04 10:45:00,1.35511,1.35533,1.35426,1.35454,1
2026-05-04 11:00:00,1.35456,1.35507,1.35378,1.35380,1
2026-05-04 11:15:00,1.35380,1.35433,1.35369,1.35430,1
2026-05-04 11:30:00,1.35429,1.35432,1.35339,1.35421,1
2026-05-04 11:45:00,1.35421,1.35429,1.35377,1.35410,1
2026-05-04 12:00:00,1.35412,1.35496,1.35387,1.35487,1
2026-05-04 12:15:00,1.35488,1.35620,1.35475,1.35601,1
2026-05-04 12:30:00,1.35599,1.35633,1.35552,1.35601,1
2026-05-04 12:45:00,1.35601,1.35634,1.35561,1.35572,1
2026-05-04 13:00:00,1.35572,1.35669,1.35483,1.35602,1
2026-05-04 13:15:00,1.35601,1.35614,1.35522,1.35532,1
2026-05-04 13:30:00,1.35531,1.35629,1.35509,1.35599,1
2026-05-04 13:45:00,1.35601,1.35658,1.35596,1.35600,1
2026-05-04 14:00:00,1.35600,1.35600,1.35501,1.35566,1
2026-05-04 14:15:00,1.35565,1.35674,1.35561,1.35653,1
2026-05-04 14:30:00,1.35654,1.35693,1.35597,1.35600,1
2026-05-04 14:45:00,1.35600,1.35610,1.35530,1.35536,1
2026-05-04 15:00:00,1.35535,1.35592,1.35497,1.35526,1
2026-05-04 15:15:00,1.35526,1.35578,1.35318,1.35395,1
2026-05-04 15:30:00,1.35394,1.35413,1.35296,1.35349,1
2026-05-04 15:45:00,1.35349,1.35375,1.35249,1.35325,1
2026-05-04 16:00:00,1.35325,1.35365,1.35130,1.35139,1
2026-05-04 16:15:00,1.35139,1.35356,1.35124,1.35287,1
2026-05-04 16:30:00,1.35285,1.35320,1.35233,1.35233,1
2026-05-04 16:45:00,1.35234,1.35268,1.35189,1.35190,1
2026-05-04 17:00:00,1.35190,1.35334,1.35188,1.35323,1
2026-05-04 17:15:00,1.35324,1.35400,1.35318,1.35382,1
2026-05-04 17:30:00,1.35382,1.35400,1.35319,1.35340,1
2026-05-04 17:45:00,1.35340,1.35362,1.35318,1.35331,1
2026-05-04 18:00:00,1.35330,1.35372,1.35319,1.35331,1
2026-05-04 18:15:00,1.35331,1.35332,1.35264,1.35300,1
2026-05-04 18:30:00,1.35299,1.35320,1.35290,1.35292,1
2026-05-04 18:45:00,1.35292,1.35371,1.35257,1.35370,1
2026-05-04 19:00:00,1.35371,1.35413,1.35316,1.35384,1
2026-05-04 19:15:00,1.35383,1.35422,1.35360,1.35381,1
2026-05-04 19:30:00,1.35380,1.35415,1.35374,1.35386,1
2026-05-04 19:45:00,1.35385,1.35402,1.35357,1.35371,1
2026-05-04 20:00:00,1.35369,1.35371,1.35309,1.35309,1
2026-05-04 20:15:00,1.35309,1.35313,1.35269,1.35304,1
2026-05-04 20:30:00,1.35301,1.35321,1.35282,1.35319,0
2026-05-04 20:45:00,1.35310,1.35319,1.35292,1.35303,8
2026-05-04 21:00:00,1.35266,1.35316,1.35266,1.35316,35
2026-05-04 21:15:00,1.35316,1.35316,1.35186,1.35261,32
2026-05-04 21:30:00,1.35261,1.35322,1.35221,1.35251,34
2026-05-04 21:45:00,1.35251,1.35294,1.35219,1.35268,45
2026-05-04 22:00:00,1.35265,1.35298,1.35254,1.35275,0
2026-05-04 22:15:00,1.35275,1.35304,1.35266,1.35291,0
2026-05-04 22:30:00,1.35291,1.35303,1.35289,1.35301,0
2026-05-04 22:45:00,1.35301,1.35302,1.35280,1.35282,0
2026-05-04 23:00:00,1.35282,1.35301,1.35279,1.35292,1
2026-05-04 23:15:00,1.35291,1.35310,1.35289,1.35302,1
2026-05-04 23:30:00,1.35302,1.35314,1.35300,1.35312,1
2026-05-04 23:45:00,1.35313,1.35322,1.35306,1.35313,1
2026-05-05 00:00:00,1.35311,1.35347,1.35295,1.35331,1
2026-05-05 00:15:00,1.35330,1.35332,1.35243,1.35255,1
2026-05-05 00:30:00,1.35254,1.35261,1.35231,1.35242,1
2026-05-05 00:45:00,1.35242,1.35290,1.35242,1.35247,1
2026-05-05 01:00:00,1.35247,1.35251,1.35219,1.35222,1
2026-05-05 01:15:00,1.35223,1.35240,1.35180,1.35201,1
2026-05-05 01:30:00,1.35201,1.35268,1.35191,1.35230,1
2026-05-05 01:45:00,1.35229,1.35272,1.35225,1.35259,1
2026-05-05 02:00:00,1.35259,1.35280,1.35254,1.35258,1
2026-05-05 02:15:00,1.35259,1.35309,1.35254,1.35296,1
2026-05-05 02:30:00,1.35296,1.35312,1.35286,1.35308,1
2026-05-05 02:45:00,1.35307,1.35321,1.35255,1.35259,1
2026-05-05 03:00:00,1.35256,1.35270,1.35239,1.35267,1
2026-05-05 03:15:00,1.35266,1.35273,1.35250,1.35252,1
2026-05-05 03:30:00,1.35252,1.35252,1.35220,1.35231,1
2026-05-05 03:45:00,1.35231,1.35242,1.35211,1.35213,1
2026-05-05 04:00:00,1.35213,1.35251,1.35209,1.35250,1
2026-05-05 04:15:00,1.35250,1.35263,1.35242,1.35259,1
2026-05-05 04:30:00,1.35260,1.35280,1.35231,1.35237,1
2026-05-05 04:45:00,1.35238,1.35238,1.35150,1.35157,1
2026-05-05 05:00:00,1.35156,1.35191,1.35138,1.35179,1
2026-05-05 05:15:00,1.35179,1.35220,1.35161,1.35191,1
2026-05-05 05:30:00,1.35191,1.35251,1.35179,1.35233,1
2026-05-05 05:45:00,1.35235,1.35249,1.35177,1.35192,1
2026-05-05 06:00:00,1.35192,1.35283,1.35177,1.35260,1
2026-05-05 06:15:00,1.35260,1.35273,1.35148,1.35216,1
2026-05-05 06:30:00,1.35215,1.35351,1.35212,1.35313,1
2026-05-05 06:45:00,1.35320,1.35360,1.35294,1.35312,1
2026-05-05 07:00:00,1.35312,1.35403,1.35312,1.35368,1
2026-05-05 07:15:00,1.35367,1.35413,1.35356,1.35356,1
2026-05-05 07:30:00,1.35357,1.35475,1.35346,1.35410,1
2026-05-05 07:45:00,1.35411,1.35428,1.35375,1.35378,1
2026-05-05 08:00:00,1.35378,1.35445,1.35375,1.35429,1
2026-05-05 08:15:00,1.35430,1.35505,1.35428,1.35470,1
2026-05-05 08:30:00,1.35469,1.35490,1.35380,1.35400,1
2026-05-05 08:45:00,1.35400,1.35461,1.35386,1.35421,1
2026-05-05 09:00:00,1.35420,1.35463,1.35362,1.35401,1
2026-05-05 09:15:00,1.35401,1.35409,1.35321,1.35382,1
2026-05-05 09:30:00,1.35383,1.35460,1.35379,1.35442,1
2026-05-05 09:45:00,1.35442,1.35469,1.35389,1.35422,1
2026-05-05 10:00:00,1.35422,1.35432,1.35382,1.35423,1
2026-05-05 10:15:00,1.35422,1.35501,1.35407,1.35490,1
2026-05-05 10:30:00,1.35489,1.35511,1.35415,1.35427,1
2026-05-05 10:45:00,1.35428,1.35462,1.35419,1.35458,1
2026-05-05 11:00:00,1.35459,1.35471,1.35359,1.35381,1
2026-05-05 11:15:00,1.35381,1.35461,1.35309,1.35449,1
2026-05-05 11:30:00,1.35451,1.35468,1.35365,1.35369,1
2026-05-05 11:45:00,1.35369,1.35417,1.35349,1.35409,1
2026-05-05 12:00:00,1.35408,1.35446,1.35318,1.35422,1
2026-05-05 12:15:00,1.35424,1.35496,1.35419,1.35481,1
2026-05-05 12:30:00,1.35481,1.35482,1.35398,1.35401,1
2026-05-05 12:45:00,1.35401,1.35439,1.35398,1.35439,1
2026-05-05 13:00:00,1.35440,1.35571,1.35435,1.35539,1
2026-05-05 13:15:00,1.35539,1.35592,1.35508,1.35509,1
2026-05-05 13:30:00,1.35510,1.35561,1.35499,1.35504,1
2026-05-05 13:45:00,1.35503,1.35581,1.35485,1.35532,1
2026-05-05 14:00:00,1.35555,1.35677,1.35510,1.35560,1
2026-05-05 14:15:00,1.35562,1.35626,1.35495,1.35596,1
2026-05-05 14:30:00,1.35594,1.35660,1.35547,1.35630,1
2026-05-05 14:45:00,1.35628,1.35649,1.35543,1.35643,1
2026-05-05 15:00:00,1.35643,1.35701,1.35617,1.35674,1
2026-05-05 15:15:00,1.35675,1.35681,1.35617,1.35657,1
2026-05-05 15:30:00,1.35658,1.35764,1.35633,1.35752,1
2026-05-05 15:45:00,1.35751,1.35784,1.35739,1.35739,1
2026-05-05 16:00:00,1.35738,1.35762,1.35670,1.35670,1
2026-05-05 16:15:00,1.35670,1.35673,1.35619,1.35640,1
2026-05-05 16:30:00,1.35640,1.35647,1.35598,1.35619,1
2026-05-05 16:45:00,1.35619,1.35638,1.35549,1.35560,1
2026-05-05 17:00:00,1.35560,1.35592,1.35491,1.35499,1
2026-05-05 17:15:00,1.35499,1.35527,1.35477,1.35496,1
2026-05-05 17:30:00,1.35495,1.35554,1.35487,1.35500,1
2026-05-05 17:45:00,1.35500,1.35516,1.35491,1.35508,1
2026-05-05 18:00:00,1.35507,1.35532,1.35492,1.35507,1
2026-05-05 18:15:00,1.35507,1.35516,1.35498,1.35507,1
2026-05-05 18:30:00,1.35507,1.35508,1.35460,1.35488,1
2026-05-05 18:45:00,1.35488,1.35522,1.35478,1.35489,1
2026-05-05 19:00:00,1.35489,1.35510,1.35466,1.35467,1
2026-05-05 19:15:00,1.35468,1.35475,1.35439,1.35440,1
2026-05-05 19:30:00,1.35440,1.35456,1.35431,1.35432,1
2026-05-05 19:45:00,1.35433,1.35446,1.35408,1.35430,1
2026-05-05 20:00:00,1.35430,1.35444,1.35418,1.35420,1
2026-05-05 20:15:00,1.35420,1.35422,1.35406,1.35418,1
2026-05-05 20:30:00,1.35414,1.35414,1.35386,1.35391,0
2026-05-05 20:45:00,1.35393,1.35401,1.35377,1.35378,8
2026-05-05 21:00:00,1.35386,1.35508,1.35384,1.35384,32
2026-05-05 21:15:00,1.35384,1.35403,1.35352,1.35378,32
2026-05-05 21:30:00,1.35378,1.35443,1.35376,1.35390,47
2026-05-05 21:45:00,1.35390,1.35432,1.35342,1.35381,43
2026-05-05 22:00:00,1.35380,1.35434,1.35380,1.35420,0
2026-05-05 22:15:00,1.35420,1.35421,1.35386,1.35395,0
2026-05-05 22:30:00,1.35395,1.35410,1.35390,1.35408,0
2026-05-05 22:45:00,1.35408,1.35607,1.35399,1.35571,0
2026-05-05 23:00:00,1.35574,1.35778,1.35569,1.35762,1
2026-05-05 23:15:00,1.35761,1.35799,1.35708,1.35708,1
2026-05-05 23:30:00,1.35709,1.35740,1.35691,1.35691,1
2026-05-05 23:45:00,1.35691,1.35716,1.35677,1.35679,1
2026-05-06 00:00:00,1.35679,1.35711,1.35660,1.35671,1
2026-05-06 00:15:00,1.35670,1.35740,1.35648,1.35686,1
2026-05-06 00:30:00,1.35686,1.35768,1.35676,1.35755,1
2026-05-06 00:45:00,1.35750,1.35775,1.35728,1.35748,1
2026-05-06 01:00:00,1.35747,1.35765,1.35729,1.35739,1
2026-05-06 01:15:00,1.35739,1.35802,1.35734,1.35768,1
2026-05-06 01:30:00,1.35768,1.35781,1.35727,1.35778,1
2026-05-06 01:45:00,1.35779,1.35793,1.35739,1.35740,1
2026-05-06 02:00:00,1.35740,1.35781,1.35738,1.35741,1
2026-05-06 02:15:00,1.35740,1.35758,1.35703,1.35707,1
2026-05-06 02:30:00,1.35706,1.35712,1.35668,1.35670,1
2026-05-06 02:45:00,1.35669,1.35695,1.35661,1.35685,1
2026-05-06 03:00:00,1.35684,1.35721,1.35679,1.35703,1
2026-05-06 03:15:00,1.35701,1.35713,1.35678,1.35682,1
2026-05-06 03:30:00,1.35682,1.35713,1.35651,1.35692,1
2026-05-06 03:45:00,1.35690,1.35699,1.35638,1.35648,1
2026-05-06 04:00:00,1.35649,1.35656,1.35633,1.35653,1
2026-05-06 04:15:00,1.35653,1.35790,1.35636,1.35789,1
2026-05-06 04:30:00,1.35789,1.35929,1.35779,1.35834,1
2026-05-06 04:45:00,1.35834,1.35956,1.35816,1.35895,1
2026-05-06 05:00:00,1.35895,1.35915,1.35875,1.35880,1
2026-05-06 05:15:00,1.35879,1.35881,1.35829,1.35870,1
2026-05-06 05:30:00,1.35870,1.35887,1.35840,1.35843,1
2026-05-06 05:45:00,1.35843,1.35866,1.35833,1.35863,1
2026-05-06 06:00:00,1.35863,1.35885,1.35823,1.35849,1
2026-05-06 06:15:00,1.35848,1.35902,1.35835,1.35871,1
2026-05-06 06:30:00,1.35871,1.35875,1.35811,1.35851,1
2026-05-06 06:45:00,1.35851,1.35901,1.35850,1.35888,1
2026-05-06 07:00:00,1.35889,1.35929,1.35844,1.35848,1
2026-05-06 07:15:00,1.35848,1.35905,1.35840,1.35898,1
2026-05-06 07:30:00,1.35896,1.35910,1.35840,1.35901,1
2026-05-06 07:45:00,1.35900,1.35992,1.35897,1.35987,1
2026-05-06 08:00:00,1.35989,1.36022,1.35930,1.35930,1
2026-05-06 08:15:00,1.35930,1.36017,1.35920,1.36002,1
2026-05-06 08:30:00,1.36004,1.36142,1.36003,1.36112,1
2026-05-06 08:45:00,1.36112,1.36343,1.36109,1.36259,1
2026-05-06 09:00:00,1.36257,1.36281,1.36138,1.36176,1
2026-05-06 09:15:00,1.36177,1.36254,1.36168,1.36231,1
2026-05-06 09:30:00,1.36232,1.36291,1.36200,1.36239,1
2026-05-06 09:45:00,1.36237,1.36272,1.36212,1.36260,1
2026-05-06 10:00:00,1.36259,1.36279,1.36163,1.36165,1
2026-05-06 10:15:00,1.36164,1.36189,1.36137,1.36175,1
2026-05-06 10:30:00,1.36175,1.36272,1.36161,1.36268,1
2026-05-06 10:45:00,1.36268,1.36435,1.36232,1.36370,1
2026-05-06 11:00:00,1.36365,1.36415,1.36269,1.36304,1
2026-05-06 11:15:00,1.36303,1.36421,1.36297,1.36380,1
2026-05-06 11:30:00,1.36379,1.36414,1.36262,1.36281,1
2026-05-06 11:45:00,1.36281,1.36294,1.36202,1.36233,1
2026-05-06 12:00:00,1.36233,1.36239,1.36080,1.36108,1
2026-05-06 12:15:00,1.36106,1.36210,1.36076,1.36191,1
2026-05-06 12:30:00,1.36190,1.36225,1.36117,1.36163,1
2026-05-06 12:45:00,1.36163,1.36163,1.36089,1.36115,1
2026-05-06 13:00:00,1.36116,1.36173,1.36025,1.36108,1
2026-05-06 13:15:00,1.36107,1.36140,1.36048,1.36048,1
2026-05-06 13:30:00,1.36048,1.36125,1.36008,1.36058,1
2026-05-06 13:45:00,1.36059,1.36108,1.36040,1.36078,1
2026-05-06 14:00:00,1.36075,1.36090,1.36026,1.36030,1
2026-05-06 14:15:00,1.36030,1.36046,1.35987,1.36000,1
2026-05-06 14:30:00,1.35999,1.36179,1.35995,1.36177,1
2026-05-06 14:45:00,1.36178,1.36194,1.36037,1.36040,1
2026-05-06 15:00:00,1.36040,1.36042,1.35940,1.35955,1
2026-05-06 15:15:00,1.35955,1.36013,1.35954,1.35994,1
2026-05-06 15:30:00,1.35995,1.36046,1.35972,1.36007,1
2026-05-06 15:45:00,1.36008,1.36028,1.35939,1.35956,1
2026-05-06 16:00:00,1.35955,1.35962,1.35843,1.35911,1
2026-05-06 16:15:00,1.35911,1.35934,1.35881,1.35901,1
2026-05-06 16:30:00,1.35900,1.35931,1.35895,1.35907,1
2026-05-06 16:45:00,1.35907,1.35907,1.35786,1.35834,1
2026-05-06 17:00:00,1.35835,1.35971,1.35815,1.35946,1
2026-05-06 17:15:00,1.35947,1.35994,1.35922,1.35958,1
2026-05-06 17:30:00,1.35961,1.35964,1.35871,1.35879,1
2026-05-06 17:45:00,1.35879,1.35934,1.35853,1.35923,1
2026-05-06 18:00:00,1.35923,1.35944,1.35897,1.35909,1
2026-05-06 18:15:00,1.35907,1.35940,1.35900,1.35912,1
2026-05-06 18:30:00,1.35913,1.35933,1.35903,1.35911,1
2026-05-06 18:45:00,1.35911,1.35974,1.35890,1.35941,1
2026-05-06 19:00:00,1.35942,1.35972,1.35929,1.35964,1
2026-05-06 19:15:00,1.35964,1.35991,1.35954,1.35960,1
2026-05-06 19:30:00,1.35960,1.35960,1.35922,1.35925,1
2026-05-06 19:45:00,1.35925,1.35957,1.35921,1.35933,1
2026-05-06 20:00:00,1.35933,1.35951,1.35920,1.35944,1
2026-05-06 20:15:00,1.35942,1.35955,1.35938,1.35940,1
2026-05-06 20:30:00,1.35940,1.35941,1.35900,1.35900,0
2026-05-06 20:45:00,1.35899,1.35929,1.35889,1.35929,8
2026-05-06 21:00:00,1.35870,1.35917,1.35864,1.35917,32
2026-05-06 21:15:00,1.35917,1.35934,1.35849,1.35870,32
2026-05-06 21:30:00,1.35870,1.35873,1.35847,1.35861,95
2026-05-06 21:45:00,1.35861,1.35908,1.35859,1.35905,36
2026-05-06 22:00:00,1.35905,1.35946,1.35871,1.35935,0
2026-05-06 22:15:00,1.35936,1.35948,1.35917,1.35930,0
2026-05-06 22:30:00,1.35930,1.35945,1.35927,1.35945,0
2026-05-06 22:45:00,1.35945,1.35947,1.35932,1.35943,0
2026-05-06 23:00:00,1.35946,1.35965,1.35941,1.35959,1
2026-05-06 23:15:00,1.35961,1.35963,1.35929,1.35935,1
2026-05-06 23:30:00,1.35934,1.35942,1.35928,1.35939,1
2026-05-06 23:45:00,1.35939,1.35950,1.35906,1.35912,1
2026-05-07 00:00:00,1.35913,1.35993,1.35900,1.35992,1
2026-05-07 00:15:00,1.35992,1.35993,1.35904,1.35918,1
2026-05-07 00:30:00,1.35917,1.35931,1.35904,1.35920,1
2026-05-07 00:45:00,1.35918,1.35931,1.35907,1.35922,1
2026-05-07 01:00:00,1.35923,1.36021,1.35905,1.36001,1
2026-05-07 01:15:00,1.36001,1.36043,1.35998,1.36041,1
2026-05-07 01:30:00,1.36041,1.36080,1.36027,1.36076,1
2026-05-07 01:45:00,1.36073,1.36082,1.36045,1.36051,1
2026-05-07 02:00:00,1.36050,1.36082,1.36015,1.36019,1
2026-05-07 02:15:00,1.36019,1.36039,1.36007,1.36031,1
2026-05-07 02:30:00,1.36031,1.36048,1.36014,1.36031,1
2026-05-07 02:45:00,1.36032,1.36050,1.36029,1.36036,1
2026-05-07 03:00:00,1.36036,1.36036,1.35991,1.35994,1
2026-05-07 03:15:00,1.35994,1.36023,1.35990,1.35995,1
2026-05-07 03:30:00,1.35995,1.35995,1.35961,1.35973,1
