timestamp,open,high,low,close,volume
2025-08-11 13:30:00,1.34248,1.34258,1.34206,1.34249,1165
2025-08-11 13:45:00,1.34246,1.34261,1.34195,1.34208,1086
2025-08-11 14:00:00,1.34208,1.34214,1.34096,1.34119,1159
2025-08-11 14:15:00,1.34119,1.34141,1.34084,1.34093,958
2025-08-11 14:30:00,1.34092,1.34109,1.34046,1.34049,1230
2025-08-11 14:45:00,1.34050,1.34076,1.33984,1.34065,1061
2025-08-11 15:00:00,1.34067,1.34099,1.34019,1.34041,889
2025-08-11 15:15:00,1.34035,1.34083,1.34016,1.34082,864
2025-08-11 15:30:00,1.34080,1.34147,1.34058,1.34132,880
2025-08-11 15:45:00,1.34133,1.34163,1.34115,1.34139,766
2025-08-11 16:00:00,1.34140,1.34218,1.34139,1.34194,911
2025-08-11 16:15:00,1.34195,1.34254,1.34184,1.34252,782
2025-08-11 16:30:00,1.34252,1.34253,1.34155,1.34175,694
2025-08-11 16:45:00,1.34176,1.34242,1.34163,1.34238,762
2025-08-11 17:00:00,1.34240,1.34243,1.34184,1.34195,618
2025-08-11 17:15:00,1.34195,1.34226,1.34166,1.34226,627
2025-08-11 17:30:00,1.34226,1.34266,1.34226,1.34251,616
2025-08-11 17:45:00,1.34251,1.34314,1.34244,1.34296,660
2025-08-11 18:00:00,1.34294,1.34319,1.34285,1.34310,684
2025-08-11 18:15:00,1.34310,1.34339,1.34270,1.34339,703
2025-08-11 18:30:00,1.34335,1.34349,1.34295,1.34296,698
2025-08-11 18:45:00,1.34296,1.34367,1.34292,1.34349,701
2025-08-11 19:00:00,1.34349,1.34351,1.34293,1.34300,605
2025-08-11 19:15:00,1.34300,1.34310,1.34260,1.34272,546
2025-08-11 19:30:00,1.34272,1.34283,1.34251,1.34269,559
2025-08-11 19:45:00,1.34270,1.34271,1.34229,1.34270,687
2025-08-11 20:00:00,1.34269,1.34309,1.34263,1.34307,364
2025-08-11 20:15:00,1.34307,1.34350,1.34301,1.34346,483
2025-08-11 20:30:00,1.34346,1.34350,1.34321,1.34347,370
2025-08-11 20:45:00,1.34347,1.34348,1.34316,1.34317,299
2025-08-11 21:00:00,1.34225,1.34313,1.34151,1.34292,52
2025-08-11 21:15:00,1.34290,1.34296,1.34255,1.34290,39
2025-08-11 21:30:00,1.34290,1.34290,1.34213,1.34232,138
2025-08-11 21:45:00,1.34232,1.34301,1.34227,1.34278,626
2025-08-11 22:00:00,1.34282,1.34329,1.34282,1.34302,321
2025-08-11 22:15:00,1.34303,1.34308,1.34293,1.34303,259
2025-08-11 22:30:00,1.34303,1.34320,1.34296,1.34304,189
2025-08-11 22:45:00,1.34304,1.34331,1.34300,1.34330,128
2025-08-11 23:00:00,1.34336,1.34344,1.34322,1.34337,206
2025-08-11 23:15:00,1.34337,1.34343,1.34325,1.34330,153
2025-08-11 23:30:00,1.34330,1.34338,1.34320,1.34329,225
2025-08-11 23:45:00,1.34329,1.34343,1.34324,1.34329,194
2025-08-12 00:00:00,1.34328,1.34364,1.34299,1.34311,667
2025-08-12 00:15:00,1.34311,1.34329,1.34274,1.34306,590
2025-08-12 00:30:00,1.34306,1.34337,1.34298,1.34319,422
2025-08-12 00:45:00,1.34319,1.34333,1.34295,1.34295,577
2025-08-12 01:00:00,1.34295,1.34344,1.34290,1.34326,690
2025-08-12 01:15:00,1.34325,1.34327,1.34275,1.34285,590
2025-08-12 01:30:00,1.34285,1.34380,1.34285,1.34371,636
2025-08-12 01:45:00,1.34370,1.34374,1.34304,1.34306,506
2025-08-12 02:00:00,1.34306,1.34334,1.34306,1.34307,502
2025-08-12 02:15:00,1.34308,1.34350,1.34296,1.34333,539
2025-08-12 02:30:00,1.34332,1.34362,1.34332,1.34344,373
2025-08-12 02:45:00,1.34344,1.34368,1.34331,1.34368,426
2025-08-12 03:00:00,1.34368,1.34387,1.34344,1.34369,579
2025-08-12 03:15:00,1.34369,1.34370,1.34343,1.34347,377
2025-08-12 03:30:00,1.34347,1.34353,1.34326,1.34345,495
2025-08-12 03:45:00,1.34346,1.34355,1.34301,1.34320,523
2025-08-12 04:00:00,1.34320,1.34320,1.34290,1.34291,453
2025-08-12 04:15:00,1.34291,1.34296,1.34272,1.34291,592
2025-08-12 04:30:00,1.34294,1.34338,1.34234,1.34331,782
2025-08-12 04:45:00,1.34331,1.34383,1.34328,1.34380,470
2025-08-12 05:00:00,1.34379,1.34400,1.34316,1.34359,911
2025-08-12 05:15:00,1.34359,1.34361,1.34280,1.34287,929
2025-08-12 05:30:00,1.34287,1.34308,1.34247,1.34255,741
2025-08-12 05:45:00,1.34256,1.34256,1.34198,1.34239,837
2025-08-12 06:00:00,1.34228,1.34460,1.34215,1.34385,1270
2025-08-12 06:15:00,1.34385,1.34395,1.34308,1.34350,1092
2025-08-12 06:30:00,1.34349,1.34411,1.34316,1.34396,1250
2025-08-12 06:45:00,1.34393,1.34451,1.34325,1.34334,1130
2025-08-12 07:00:00,1.34333,1.34473,1.34310,1.34444,1264
2025-08-12 07:15:00,1.34443,1.34480,1.34403,1.34468,1167
2025-08-12 07:30:00,1.34468,1.34521,1.34448,1.34516,1248
2025-08-12 07:45:00,1.34516,1.34596,1.34515,1.34584,960
2025-08-12 08:00:00,1.34585,1.34596,1.34473,1.34526,1049
2025-08-12 08:15:00,1.34524,1.34602,1.34521,1.34599,1006
2025-08-12 08:30:00,1.34598,1.34620,1.34558,1.34593,1032
2025-08-12 08:45:00,1.34593,1.34710,1.34574,1.34683,1013
2025-08-12 09:00:00,1.34684,1.34721,1.34625,1.34636,937
2025-08-12 09:15:00,1.34635,1.34649,1.34553,1.34565,884
2025-08-12 09:30:00,1.34565,1.34610,1.34557,1.34561,875
2025-08-12 09:45:00,1.34560,1.34618,1.34520,1.34591,1035
2025-08-12 10:00:00,1.34590,1.34599,1.34548,1.34599,920
2025-08-12 10:15:00,1.34598,1.34634,1.34558,1.34568,696
2025-08-12 10:30:00,1.34570,1.34626,1.34568,1.34597,757
2025-08-12 10:45:00,1.34596,1.34619,1.34551,1.34564,818
2025-08-12 11:00:00,1.34563,1.34588,1.34523,1.34546,714
2025-08-12 11:15:00,1.34546,1.34577,1.34493,1.34516,698
2025-08-12 11:30:00,1.34516,1.34516,1.34458,1.34494,745
2025-08-12 11:45:00,1.34493,1.34578,1.34480,1.34568,828
2025-08-12 12:00:00,1.34568,1.34643,1.34560,1.34619,1000
2025-08-12 12:15:00,1.34618,1.34633,1.34508,1.34508,818
2025-08-12 12:30:00,1.34503,1.35093,1.34484,1.34992,2960
2025-08-12 12:45:00,1.34994,1.35010,1.34776,1.34851,2128
2025-08-12 13:00:00,1.34845,1.34904,1.34709,1.34805,2040
2025-08-12 13:15:00,1.34805,1.34903,1.34669,1.34679,1622
2025-08-12 13:30:00,1.34680,1.34986,1.34626,1.34983,1805
2025-08-12 13:45:00,1.34976,1.34994,1.34813,1.34876,2332
2025-08-12 14:00:00,1.34876,1.34970,1.34826,1.34827,1757
2025-08-12 14:15:00,1.34828,1.34904,1.34783,1.34859,1463
2025-08-12 14:30:00,1.34859,1.34940,1.34836,1.34935,1320
2025-08-12 14:45:00,1.34936,1.34936,1.34806,1.34876,1259
2025-08-12 15:00:00,1.34877,1.35010,1.34859,1.34972,1163
2025-08-12 15:15:00,1.34973,1.35157,1.34916,1.35142,1258
2025-08-12 15:30:00,1.35142,1.35233,1.35058,1.35209,1481
2025-08-12 15:45:00,1.35215,1.35217,1.35044,1.35061,1333
2025-08-12 16:00:00,1.35063,1.35077,1.35003,1.35007,1197
2025-08-12 16:15:00,1.35008,1.35149,1.34992,1.35142,1122
2025-08-12 16:30:00,1.35141,1.35207,1.35115,1.35137,1008
2025-08-12 16:45:00,1.35137,1.35187,1.35115,1.35148,1031
2025-08-12 17:00:00,1.35148,1.35152,1.35085,1.35119,1163
2025-08-12 17:15:00,1.35119,1.35132,1.35072,1.35108,876
2025-08-12 17:30:00,1.35108,1.35126,1.35083,1.35108,798
2025-08-12 17:45:00,1.35108,1.35135,1.35063,1.35068,627
2025-08-12 18:00:00,1.35067,1.35109,1.35019,1.35059,641
2025-08-12 18:15:00,1.35061,1.35062,1.34935,1.34966,749
2025-08-12 18:30:00,1.34966,1.34972,1.34911,1.34941,737
2025-08-12 18:45:00,1.34941,1.34965,1.34926,1.34952,724
2025-08-12 19:00:00,1.34951,1.34965,1.34873,1.34895,634
2025-08-12 19:15:00,1.34895,1.34944,1.34878,1.34936,630
2025-08-12 19:30:00,1.34936,1.34948,1.34925,1.34935,482
2025-08-12 19:45:00,1.34935,1.34950,1.34917,1.34950,584
2025-08-12 20:00:00,1.34949,1.34962,1.34918,1.34958,466
2025-08-12 20:15:00,1.34958,1.34989,1.34941,1.34967,395
2025-08-12 20:30:00,1.34967,1.34970,1.34937,1.34953,315
2025-08-12 20:45:00,1.34953,1.34994,1.34942,1.34991,357
2025-08-12 21:00:00,1.34987,1.34987,1.34899,1.34971,28
2025-08-12 21:15:00,1.34971,1.34971,1.34939,1.34949,521
2025-08-12 21:30:00,1.34946,1.34968,1.34926,1.34931,236
2025-08-12 21:45:00,1.34931,1.34963,1.34914,1.34950,357
2025-08-12 22:00:00,1.34933,1.35016,1.34918,1.35003,861
2025-08-12 22:15:00,1.34983,1.35011,1.34983,1.35002,257
