timestamp,open,high,low,close,volume,spread
2022-10-02 21:00:00,0.97747,0.98072,0.97746,0.97918,93,57
2022-10-02 21:15:00,0.97927,0.98001,0.97901,0.97971,133,12
2022-10-02 21:30:00,0.97971,0.97988,0.97944,0.97955,178,14
2022-10-02 21:45:00,0.97955,0.97961,0.97935,0.97948,133,15
2022-10-02 22:00:00,0.97944,0.98042,0.97915,0.97973,672,1
2022-10-02 22:15:00,0.97968,0.98064,0.97934,0.98008,1146,1
2022-10-02 22:30:00,0.98011,0.98085,0.97991,0.98061,690,3
2022-10-02 22:45:00,0.98063,0.98068,0.97989,0.98006,344,3
2022-10-02 23:00:00,0.98006,0.98006,0.97929,0.97990,599,2
2022-10-02 23:15:00,0.97990,0.98011,0.97954,0.97975,465,2
2022-10-02 23:30:00,0.97975,0.98017,0.97944,0.98003,364,2
2022-10-02 23:45:00,0.98003,0.98027,0.97894,0.97932,639,2
2022-10-03 00:00:00,0.97932,0.97944,0.97851,0.97909,914,2
2022-10-03 00:15:00,0.97912,0.97983,0.97884,0.97959,865,2
2022-10-03 00:30:00,0.97959,0.98014,0.97941,0.97995,737,2
2022-10-03 00:45:00,0.97995,0.98037,0.97968,0.98012,925,2
2022-10-03 01:00:00,0.98012,0.98165,0.98012,0.98159,910,2
2022-10-03 01:15:00,0.98159,0.98161,0.98079,0.98130,926,2
2022-10-03 01:30:00,0.98126,0.98170,0.98105,0.98145,733,2
2022-10-03 01:45:00,0.98145,0.98284,0.98134,0.98256,821,0
2022-10-03 02:00:00,0.98250,0.98251,0.98205,0.98243,512,2
2022-10-03 02:15:00,0.98243,0.98252,0.98161,0.98170,547,2
2022-10-03 02:30:00,0.98172,0.98180,0.98156,0.98173,468,2
2022-10-03 02:45:00,0.98173,0.98196,0.98122,0.98122,420,2
2022-10-03 03:00:00,0.98122,0.98131,0.98066,0.98113,618,2
2022-10-03 03:15:00,0.98113,0.98146,0.98108,0.98115,529,2
2022-10-03 03:30:00,0.98114,0.98152,0.98101,0.98122,462,2
2022-10-03 03:45:00,0.98122,0.98125,0.98039,0.98055,462,2
2022-10-03 04:00:00,0.98057,0.98057,0.97916,0.97963,933,1
2022-10-03 04:15:00,0.97963,0.97996,0.97917,0.97960,1192,0
2022-10-03 04:30:00,0.97959,0.97974,0.97872,0.97905,815,1
2022-10-03 04:45:00,0.97905,0.97909,0.97851,0.97854,335,1
2022-10-03 05:00:00,0.97856,0.97906,0.97843,0.97899,589,1
2022-10-03 05:15:00,0.97898,0.97944,0.97882,0.97940,566,0
2022-10-03 05:30:00,0.97940,0.98120,0.97937,0.98103,904,1
2022-10-03 05:45:00,0.98103,0.98344,0.98079,0.98256,2519,1
2022-10-03 06:00:00,0.98256,0.98289,0.98200,0.98242,2892,1
2022-10-03 06:15:00,0.98234,0.98242,0.98078,0.98104,2256,1
2022-10-03 06:30:00,0.98100,0.98167,0.97952,0.97963,2759,1
2022-10-03 06:45:00,0.97963,0.98006,0.97916,0.97976,2586,1
2022-10-03 07:00:00,0.97979,0.98027,0.97870,0.97964,3675,0
2022-10-03 07:15:00,0.97964,0.98188,0.97947,0.98102,2829,0
2022-10-03 07:30:00,0.98102,0.98177,0.98043,0.98081,2326,1
2022-10-03 07:45:00,0.98081,0.98191,0.98079,0.98123,2078,1
2022-10-03 08:00:00,0.98123,0.98163,0.98050,0.98088,2299,0
2022-10-03 08:15:00,0.98088,0.98244,0.98067,0.98211,2297,0
2022-10-03 08:30:00,0.98214,0.98273,0.98164,0.98185,2168,0
2022-10-03 08:45:00,0.98185,0.98191,0.98054,0.98109,1735,0
2022-10-03 09:00:00,0.98108,0.98128,0.97920,0.97944,1729,0
2022-10-03 09:15:00,0.97944,0.97983,0.97877,0.97885,1517,0
2022-10-03 09:30:00,0.97886,0.97890,0.97654,0.97665,1682,0
2022-10-03 09:45:00,0.97667,0.97678,0.97526,0.97630,1782,0
2022-10-03 10:00:00,0.97631,0.97687,0.97571,0.97661,1903,0
2022-10-03 10:15:00,0.97660,0.97860,0.97637,0.97839,1648,0
2022-10-03 10:30:00,0.97840,0.97850,0.97743,0.97767,1423,0
2022-10-03 10:45:00,0.97765,0.97833,0.97712,0.97788,1763,0
2022-10-03 11:00:00,0.97789,0.97832,0.97699,0.97700,1805,0
2022-10-03 11:15:00,0.97701,0.97742,0.97623,0.97640,1459,0
2022-10-03 11:30:00,0.97640,0.97696,0.97607,0.97608,1519,1
2022-10-03 11:45:00,0.97607,0.97692,0.97543,0.97683,1907,0
2022-10-03 12:00:00,0.97682,0.97689,0.97562,0.97641,2325,0
2022-10-03 12:15:00,0.97647,0.97730,0.97612,0.97672,2017,0
2022-10-03 12:30:00,0.97672,0.97676,0.97572,0.97648,2081,0
2022-10-03 12:45:00,0.97657,0.97810,0.97641,0.97656,2281,0
2022-10-03 13:00:00,0.97656,0.97775,0.97616,0.97771,2056,0
2022-10-03 13:15:00,0.97770,0.97835,0.97723,0.97736,2386,0
2022-10-03 13:30:00,0.97736,0.97762,0.97580,0.97650,3062,0
2022-10-03 13:45:00,0.97644,0.97715,0.97609,0.97672,3021,0
2022-10-03 14:00:00,0.97677,0.98146,0.97677,0.97938,4371,0
2022-10-03 14:15:00,0.97938,0.98277,0.97873,0.98181,3679,0
2022-10-03 14:30:00,0.98182,0.98261,0.98071,0.98132,3569,0
2022-10-03 14:45:00,0.98132,0.98249,0.98027,0.98137,4180,1
2022-10-03 15:00:00,0.98137,0.98369,0.98128,0.98342,3108,0
2022-10-03 15:15:00,0.98341,0.98447,0.98313,0.98342,3246,0
