timestamp,open,high,low,close,volume
2022-10-02 21:00:00,0.97747,0.98072,0.97746,0.97918,93
2022-10-02 21:15:00,0.97927,0.98001,0.97901,0.97971,133
2022-10-02 21:30:00,0.97971,0.97988,0.97944,0.97955,178
2022-10-02 21:45:00,0.97955,0.97961,0.97935,0.97948,133
2022-10-02 22:00:00,0.97944,0.98042,0.97915,0.97973,672
2022-10-02 22:15:00,0.97968,0.98064,0.97934,0.98008,1146
2022-10-02 22:30:00,0.98011,0.98085,0.97991,0.98061,690
2022-10-02 22:45:00,0.98063,0.98068,0.97989,0.98006,344
2022-10-02 23:00:00,0.98006,0.98006,0.97929,0.97990,599
2022-10-02 23:15:00,0.97990,0.98011,0.97954,0.97975,465
2022-10-02 23:30:00,0.97975,0.98017,0.97944,0.98003,364
2022-10-02 23:45:00,0.98003,0.98027,0.97894,0.97932,639
2022-10-03 00:00:00,0.97932,0.97944,0.97851,0.97909,914
2022-10-03 00:15:00,0.97912,0.97983,0.97884,0.97959,865
2022-10-03 00:30:00,0.97959,0.98014,0.97941,0.97995,737
2022-10-03 00:45:00,0.97995,0.98037,0.97968,0.98012,925
2022-10-03 01:00:00,0.98012,0.98165,0.98012,0.98159,910
2022-10-03 01:15:00,0.98159,0.98161,0.98079,0.98130,926
2022-10-03 01:30:00,0.98126,0.98170,0.98105,0.98145,733
2022-10-03 01:45:00,0.98145,0.98284,0.98134,0.98256,821
2022-10-03 02:00:00,0.98250,0.98251,0.98205,0.98243,512
2022-10-03 02:15:00,0.98243,0.98252,0.98161,0.98170,547
2022-10-03 02:30:00,0.98172,0.98180,0.98156,0.98173,468
2022-10-03 02:45:00,0.98173,0.98196,0.98122,0.98122,420
2022-10-03 03:00:00,0.98122,0.98131,0.98066,0.98113,618
2022-10-03 03:15:00,0.98113,0.98146,0.98108,0.98115,529
2022-10-03 03:30:00,0.98114,0.98152,0.98101,0.98122,462
2022-10-03 03:45:00,0.98122,0.98125,0.98039,0.98055,462
2022-10-03 04:00:00,0.98057,0.98057,0.97916,0.97963,933
2022-10-03 04:15:00,0.97963,0.97996,0.97917,0.97960,1192
2022-10-03 04:30:00,0.97959,0.97974,0.97872,0.97905,815
2022-10-03 04:45:00,0.97905,0.97909,0.97851,0.97854,335
2022-10-03 05:00:00,0.97856,0.97906,0.97843,0.97899,589
2022-10-03 05:15:00,0.97898,0.97944,0.97882,0.97940,566
2022-10-03 05:30:00,0.97940,0.98120,0.97937,0.98103,904
2022-10-03 05:45:00,0.98103,0.98344,0.98079,0.98256,2519
2022-10-03 06:00:00,0.98256,0.98289,0.98200,0.98242,2892
2022-10-03 06:15:00,0.98234,0.98242,0.98078,0.98104,2256
2022-10-03 06:30:00,0.98100,0.98167,0.97952,0.97963,2759
2022-10-03 06:45:00,0.97963,0.98006,0.97916,0.97976,2586
2022-10-03 07:00:00,0.97979,0.98027,0.97870,0.97964,3675
2022-10-03 07:15:00,0.97964,0.98188,0.97947,0.98102,2829
2022-10-03 07:30:00,0.98102,0.98177,0.98043,0.98081,2326
2022-10-03 07:45:00,0.98081,0.98191,0.98079,0.98123,2078
2022-10-03 08:00:00,0.98123,0.98163,0.98050,0.98088,2299
2022-10-03 08:15:00,0.98088,0.98244,0.98067,0.98211,2297
2022-10-03 08:30:00,0.98214,0.98273,0.98164,0.98185,2168
2022-10-03 08:45:00,0.98185,0.98191,0.98054,0.98109,1735
2022-10-03 09:00:00,0.98108,0.98128,0.97920,0.97944,1729
2022-10-03 09:15:00,0.97944,0.97983,0.97877,0.97885,1517
2022-10-03 09:30:00,0.97886,0.97890,0.97654,0.97665,1682
2022-10-03 09:45:00,0.97667,0.97678,0.97526,0.97630,1782
2022-10-03 10:00:00,0.97631,0.97687,0.97571,0.97661,1903
2022-10-03 10:15:00,0.97660,0.97860,0.97637,0.97839,1648
2022-10-03 10:30:00,0.97840,0.97850,0.97743,0.97767,1423
2022-10-03 10:45:00,0.97765,0.97833,0.97712,0.97788,1763
2022-10-03 11:00:00,0.97789,0.97832,0.97699,0.97700,1805
2022-10-03 11:15:00,0.97701,0.97742,0.97623,0.97640,1459
2022-10-03 11:30:00,0.97640,0.97696,0.97607,0.97608,1519
2022-10-03 11:45:00,0.97607,0.97692,0.97543,0.97683,1907
2022-10-03 12:00:00,0.97682,0.97689,0.97562,0.97641,2325
2022-10-03 12:15:00,0.97647,0.97730,0.97612,0.97672,2017
2022-10-03 12:30:00,0.97672,0.97676,0.97572,0.97648,2081
2022-10-03 12:45:00,0.97657,0.97810,0.97641,0.97656,2281
2022-10-03 13:00:00,0.97656,0.97775,0.97616,0.97771,2056
2022-10-03 13:15:00,0.97770,0.97835,0.97723,0.97736,2386
2022-10-03 13:30:00,0.97736,0.97762,0.97580,0.97650,3062
2022-10-03 13:45:00,0.97644,0.97715,0.97609,0.97672,3021
2022-10-03 14:00:00,0.97677,0.98146,0.97677,0.97938,4371
2022-10-03 14:15:00,0.97938,0.98277,0.97873,0.98181,3679
2022-10-03 14:30:00,0.98182,0.98261,0.98071,0.98132,3569
2022-10-03 14:45:00,0.98132,0.98249,0.98027,0.98137,4180
2022-10-03 15:00:00,0.98137,0.98369,0.98128,0.98342,3108
2022-10-03 15:15:00,0.98341,0.98447,0.98313,0.98342,3246
2022-10-03 15:30:00,0.98342,0.98372,0.98213,0.98218,2613
2022-10-03 15:45:00,0.98218,0.98245,0.98056,0.98081,2135
2022-10-03 16:00:00,0.98082,0.98183,0.98079,0.98089,2168
2022-10-03 16:15:00,0.98086,0.98111,0.97957,0.98027,2237
2022-10-03 16:30:00,0.98028,0.98077,0.97984,0.98025,1721
2022-10-03 16:45:00,0.98026,0.98081,0.97984,0.98080,1925
2022-10-03 17:00:00,0.98079,0.98103,0.98004,0.98030,1754
2022-10-03 17:15:00,0.98029,0.98046,0.97964,0.97968,1302
2022-10-03 17:30:00,0.97971,0.98017,0.97951,0.97965,1394
2022-10-03 17:45:00,0.97966,0.98015,0.97881,0.97944,1533
2022-10-03 18:00:00,0.97944,0.97969,0.97892,0.97949,1516
2022-10-03 18:15:00,0.97948,0.98111,0.97936,0.98100,1401
2022-10-03 18:30:00,0.98099,0.98211,0.98083,0.98188,1765
2022-10-03 18:45:00,0.98187,0.98203,0.98133,0.98168,1375
2022-10-03 19:00:00,0.98168,0.98176,0.98066,0.98089,1500
2022-10-03 19:15:00,0.98085,0.98220,0.98051,0.98168,1540
2022-10-03 19:30:00,0.98170,0.98239,0.98148,0.98194,1927
2022-10-03 19:45:00,0.98194,0.98288,0.98187,0.98288,1800
2022-10-03 20:00:00,0.98289,0.98290,0.98212,0.98223,1695
2022-10-03 20:15:00,0.98224,0.98277,0.98211,0.98244,763
2022-10-03 20:30:00,0.98244,0.98274,0.98238,0.98259,426
2022-10-03 20:45:00,0.98257,0.98257,0.98226,0.98246,434
2022-10-03 21:00:00,0.98239,0.98246,0.98235,0.98243,34
2022-10-03 21:15:00,0.98236,0.98245,0.98209,0.98222,64
2022-10-03 21:30:00,0.98224,0.98232,0.98189,0.98212,274
2022-10-03 21:45:00,0.98212,0.98234,0.98101,0.98205,68
2022-10-03 22:00:00,0.98203,0.98306,0.98127,0.98274,289
2022-10-03 22:15:00,0.98276,0.98302,0.98241,0.98256,280
2022-10-03 22:30:00,0.98257,0.98312,0.98244,0.98301,463
2022-10-03 22:45:00,0.98302,0.98308,0.98272,0.98287,562
2022-10-03 23:00:00,0.98287,0.98347,0.98285,0.98332,487
2022-10-03 23:15:00,0.98331,0.98371,0.98329,0.98348,474
2022-10-03 23:30:00,0.98342,0.98358,0.98303,0.98329,629
2022-10-03 23:45:00,0.98329,0.98339,0.98308,0.98334,567
2022-10-04 00:00:00,0.98334,0.98378,0.98249,0.98267,896
2022-10-04 00:15:00,0.98267,0.98321,0.98215,0.98219,683
2022-10-04 00:30:00,0.98219,0.98243,0.98201,0.98217,597
2022-10-04 00:45:00,0.98218,0.98267,0.98198,0.98267,536
2022-10-04 01:00:00,0.98267,0.98292,0.98246,0.98287,507
2022-10-04 01:15:00,0.98287,0.98294,0.98242,0.98273,481
2022-10-04 01:30:00,0.98272,0.98289,0.98212,0.98212,482
2022-10-04 01:45:00,0.98212,0.98216,0.98115,0.98116,459
2022-10-04 02:00:00,0.98116,0.98162,0.98060,0.98099,524
2022-10-04 02:15:00,0.98098,0.98156,0.98093,0.98147,502
2022-10-04 02:30:00,0.98147,0.98230,0.98142,0.98210,549
2022-10-04 02:45:00,0.98207,0.98302,0.98159,0.98283,599
2022-10-04 03:00:00,0.98284,0.98326,0.98265,0.98292,445
2022-10-04 03:15:00,0.98292,0.98326,0.98271,0.98271,366
2022-10-04 03:30:00,0.98271,0.98447,0.98212,0.98419,2079
2022-10-04 03:45:00,0.98419,0.98453,0.98354,0.98422,1131
2022-10-04 04:00:00,0.98422,0.98434,0.98298,0.98304,978
2022-10-04 04:15:00,0.98304,0.98334,0.98261,0.98302,567
2022-10-04 04:30:00,0.98304,0.98361,0.98295,0.98319,582
2022-10-04 04:45:00,0.98319,0.98340,0.98296,0.98334,496
2022-10-04 05:00:00,0.98334,0.98390,0.98325,0.98385,817
2022-10-04 05:15:00,0.98385,0.98397,0.98302,0.98303,734
2022-10-04 05:30:00,0.98303,0.98325,0.98259,0.98319,639
2022-10-04 05:45:00,0.98315,0.98490,0.98294,0.98438,1377
2022-10-04 06:00:00,0.98440,0.98649,0.98377,0.98541,2045
2022-10-04 06:15:00,0.98539,0.98677,0.98539,0.98603,2100
2022-10-04 06:30:00,0.98605,0.98720,0.98587,0.98653,2186
2022-10-04 06:45:00,0.98653,0.98707,0.98624,0.98704,1721
2022-10-04 07:00:00,0.98706,0.98875,0.98635,0.98825,2508
2022-10-04 07:15:00,0.98824,0.98959,0.98807,0.98828,2308
2022-10-04 07:30:00,0.98828,0.98885,0.98753,0.98851,2398
2022-10-04 07:45:00,0.98851,0.98864,0.98691,0.98755,2070
2022-10-04 08:00:00,0.98751,0.98804,0.98717,0.98793,1906
2022-10-04 08:15:00,0.98794,0.98799,0.98654,0.98692,2039
2022-10-04 08:30:00,0.98692,0.98772,0.98668,0.98712,1773
2022-10-04 08:45:00,0.98712,0.98782,0.98681,0.98750,1905
2022-10-04 09:00:00,0.98747,0.98756,0.98527,0.98577,2392
2022-10-04 09:15:00,0.98578,0.98696,0.98540,0.98651,2093
2022-10-04 09:30:00,0.98651,0.98705,0.98612,0.98692,1935
2022-10-04 09:45:00,0.98692,0.98843,0.98673,0.98792,1479
2022-10-04 10:00:00,0.98791,0.98934,0.98779,0.98901,1959
2022-10-04 10:15:00,0.98901,0.98998,0.98846,0.98990,1858
2022-10-04 10:30:00,0.98990,0.99039,0.98930,0.98961,1915
2022-10-04 10:45:00,0.98960,0.99013,0.98915,0.98915,1668
2022-10-04 11:00:00,0.98916,0.98982,0.98816,0.98818,1918
2022-10-04 11:15:00,0.98818,0.98885,0.98772,0.98833,2194
2022-10-04 11:30:00,0.98833,0.98942,0.98798,0.98924,2065
2022-10-04 11:45:00,0.98923,0.98940,0.98856,0.98906,1929
2022-10-04 12:00:00,0.98902,0.98973,0.98860,0.98908,2848
2022-10-04 12:15:00,0.98902,0.99196,0.98880,0.99165,2425
2022-10-04 12:30:00,0.99166,0.99167,0.99067,0.99153,2610
2022-10-04 12:45:00,0.99154,0.99346,0.99129,0.99242,2563
2022-10-04 13:00:00,0.99247,0.99247,0.99141,0.99173,2190
2022-10-04 13:15:00,0.99173,0.99213,0.99099,0.99131,2163
2022-10-04 13:30:00,0.99131,0.99273,0.99114,0.99202,3107
2022-10-04 13:45:00,0.99204,0.99308,0.99140,0.99290,2763
2022-10-04 14:00:00,0.99290,0.99575,0.99289,0.99479,3659
2022-10-04 14:15:00,0.99480,0.99526,0.99382,0.99386,2877
2022-10-04 14:30:00,0.99387,0.99506,0.99342,0.99394,3109
2022-10-04 14:45:00,0.99393,0.99580,0.99380,0.99567,3232
2022-10-04 15:00:00,0.99567,0.99691,0.99539,0.99684,2637
2022-10-04 15:15:00,0.99684,0.99784,0.99616,0.99762,2120
2022-10-04 15:30:00,0.99763,0.99786,0.99661,0.99666,2247
2022-10-04 15:45:00,0.99666,0.99800,0.99632,0.99763,2189
2022-10-04 16:00:00,0.99763,0.99848,0.99756,0.99828,1928
2022-10-04 16:15:00,0.99828,0.99869,0.99775,0.99838,1667
2022-10-04 16:30:00,0.99838,0.99937,0.99778,0.99797,1610
2022-10-04 16:45:00,0.99797,0.99799,0.99652,0.99701,1953
2022-10-04 17:00:00,0.99702,0.99727,0.99611,0.99667,1804
2022-10-04 17:15:00,0.99667,0.99675,0.99604,0.99672,1657
2022-10-04 17:30:00,0.99673,0.99685,0.99608,0.99636,1395
2022-10-04 17:45:00,0.99636,0.99744,0.99632,0.99744,1397
2022-10-04 18:00:00,0.99744,0.99757,0.99687,0.99689,1200
2022-10-04 18:15:00,0.99689,0.99802,0.99673,0.99764,1277
2022-10-04 18:30:00,0.99764,0.99907,0.99763,0.99841,1371
2022-10-04 18:45:00,0.99841,0.99988,0.99841,0.99979,1354
2022-10-04 19:00:00,0.99980,0.99996,0.99783,0.99844,1989
2022-10-04 19:15:00,0.99843,0.99909,0.99782,0.99791,1554
2022-10-04 19:30:00,0.99793,0.99919,0.99774,0.99911,2397
2022-10-04 19:45:00,0.99911,0.99949,0.99842,0.99904,2566
2022-10-04 20:00:00,0.99902,0.99921,0.99841,0.99878,2122
2022-10-04 20:15:00,0.99878,0.99936,0.99852,0.99910,1598
2022-10-04 20:30:00,0.99910,0.99929,0.99893,0.99902,440
2022-10-04 20:45:00,0.99901,0.99911,0.99835,0.99842,583
2022-10-04 21:00:00,0.99835,0.99855,0.99825,0.99845,80
2022-10-04 21:15:00,0.99830,0.99859,0.99826,0.99829,50
2022-10-04 21:30:00,0.99826,0.99832,0.99822,0.99826,46
2022-10-04 21:45:00,0.99827,0.99837,0.99824,0.99826,46
2022-10-04 22:00:00,0.99825,0.99853,0.99757,0.99842,234
2022-10-04 22:15:00,0.99841,0.99847,0.99804,0.99843,233
2022-10-04 22:30:00,0.99843,0.99848,0.99834,0.99841,203
2022-10-04 22:45:00,0.99841,0.99847,0.99814,0.99828,150
2022-10-04 23:00:00,0.99829,0.99851,0.99811,0.99822,410
2022-10-04 23:15:00,0.99823,0.99838,0.99792,0.99794,535
2022-10-04 23:30:00,0.99798,0.99829,0.99789,0.99815,478
2022-10-04 23:45:00,0.99816,0.99838,0.99815,0.99835,204
2022-10-05 00:00:00,0.99835,0.99896,0.99817,0.99869,681
2022-10-05 00:15:00,0.99869,0.99888,0.99786,0.99817,657
2022-10-05 00:30:00,0.99815,0.99820,0.99744,0.99758,512
2022-10-05 00:45:00,0.99761,0.99773,0.99700,0.99755,732
2022-10-05 01:00:00,0.99755,0.99830,0.99729,0.99805,1122
2022-10-05 01:15:00,0.99805,0.99904,0.99763,0.99877,912
2022-10-05 01:30:00,0.99877,0.99888,0.99667,0.99723,1101
2022-10-05 01:45:00,0.99718,0.99738,0.99648,0.99651,1122
2022-10-05 02:00:00,0.99651,0.99725,0.99639,0.99701,1172
2022-10-05 02:15:00,0.99701,0.99739,0.99671,0.99719,844
2022-10-05 02:30:00,0.99719,0.99745,0.99639,0.99641,815
2022-10-05 02:45:00,0.99641,0.99673,0.99600,0.99672,887
2022-10-05 03:00:00,0.99672,0.99691,0.99592,0.99618,627
2022-10-05 03:15:00,0.99619,0.99648,0.99602,0.99648,555
2022-10-05 03:30:00,0.99648,0.99699,0.99605,0.99693,574
2022-10-05 03:45:00,0.99694,0.99711,0.99668,0.99692,602
2022-10-05 04:00:00,0.99691,0.99715,0.99643,0.99681,407
2022-10-05 04:15:00,0.99681,0.99684,0.99622,0.99641,417
2022-10-05 04:30:00,0.99641,0.99670,0.99618,0.99622,271
2022-10-05 04:45:00,0.99622,0.99697,0.99601,0.99660,417
2022-10-05 05:00:00,0.99658,0.99788,0.99657,0.99773,644
2022-10-05 05:15:00,0.99773,0.99773,0.99701,0.99719,688
2022-10-05 05:30:00,0.99719,0.99763,0.99705,0.99758,553
2022-10-05 05:45:00,0.99758,0.99765,0.99627,0.99636,1035
2022-10-05 06:00:00,0.99636,0.99698,0.99618,0.99621,1540
2022-10-05 06:15:00,0.99622,0.99798,0.99619,0.99769,1900
2022-10-05 06:30:00,0.99769,0.99932,0.99754,0.99924,2050
2022-10-05 06:45:00,0.99923,0.99949,0.99755,0.99775,2201
2022-10-05 07:00:00,0.99779,0.99783,0.99649,0.99661,2884
2022-10-05 07:15:00,0.99661,0.99677,0.99470,0.99541,2852
2022-10-05 07:30:00,0.99545,0.99591,0.99481,0.99500,2379
2022-10-05 07:45:00,0.99500,0.99523,0.99362,0.99407,2606
2022-10-05 08:00:00,0.99405,0.99478,0.99397,0.99422,2130
2022-10-05 08:15:00,0.99422,0.99457,0.99229,0.99298,2723
2022-10-05 08:30:00,0.99298,0.99410,0.99288,0.99389,2338
2022-10-05 08:45:00,0.99389,0.99484,0.99380,0.99475,2026
2022-10-05 09:00:00,0.99474,0.99519,0.99454,0.99478,1720
2022-10-05 09:15:00,0.99478,0.99488,0.99363,0.99370,1674
2022-10-05 09:30:00,0.99372,0.99373,0.99284,0.99309,1496
2022-10-05 09:45:00,0.99313,0.99325,0.99212,0.99305,1605
2022-10-05 10:00:00,0.99305,0.99317,0.99171,0.99221,1530
2022-10-05 10:15:00,0.99221,0.99245,0.99112,0.99174,1877
2022-10-05 10:30:00,0.99174,0.99233,0.99173,0.99181,1346
2022-10-05 10:45:00,0.99182,0.99258,0.99161,0.99243,1183
2022-10-05 11:00:00,0.99243,0.99263,0.99190,0.99249,1581
2022-10-05 11:15:00,0.99249,0.99272,0.99190,0.99219,1629
2022-10-05 11:30:00,0.99220,0.99232,0.99070,0.99071,1756
2022-10-05 11:45:00,0.99073,0.99122,0.98995,0.99053,1936
2022-10-05 12:00:00,0.99053,0.99148,0.98985,0.99139,1803
2022-10-05 12:15:00,0.99140,0.99215,0.99045,0.99107,2353
2022-10-05 12:30:00,0.99109,0.99232,0.99039,0.99046,2279
2022-10-05 12:45:00,0.99048,0.99124,0.98918,0.99115,2413
2022-10-05 13:00:00,0.99115,0.99142,0.98950,0.98953,2789
2022-10-05 13:15:00,0.98952,0.98972,0.98753,0.98784,2245
2022-10-05 13:30:00,0.98784,0.98885,0.98702,0.98754,3129
2022-10-05 13:45:00,0.98754,0.98777,0.98657,0.98772,2775
2022-10-05 14:00:00,0.98766,0.98766,0.98451,0.98527,4259
2022-10-05 14:15:00,0.98526,0.98539,0.98345,0.98458,3682
2022-10-05 14:30:00,0.98458,0.98568,0.98436,0.98526,3122
2022-10-05 14:45:00,0.98526,0.98604,0.98498,0.98549,3523
2022-10-05 15:00:00,0.98548,0.98586,0.98503,0.98546,2642
2022-10-05 15:15:00,0.98546,0.98614,0.98495,0.98537,2121
2022-10-05 15:30:00,0.98536,0.98675,0.98526,0.98667,2126
2022-10-05 15:45:00,0.98669,0.98726,0.98627,0.98656,1851
2022-10-05 16:00:00,0.98657,0.98761,0.98598,0.98755,1850
2022-10-05 16:15:00,0.98755,0.98763,0.98633,0.98658,1490
2022-10-05 16:30:00,0.98658,0.98677,0.98626,0.98632,978
2022-10-05 16:45:00,0.98632,0.98709,0.98614,0.98632,1322
2022-10-05 17:00:00,0.98632,0.98736,0.98602,0.98731,1340
2022-10-05 17:15:00,0.98729,0.98798,0.98715,0.98792,1453
2022-10-05 17:30:00,0.98791,0.98802,0.98721,0.98741,1271
2022-10-05 17:45:00,0.98740,0.98817,0.98721,0.98754,1305
2022-10-05 18:00:00,0.98753,0.98820,0.98736,0.98808,1511
2022-10-05 18:15:00,0.98807,0.98847,0.98794,0.98844,1439
2022-10-05 18:30:00,0.98843,0.98861,0.98785,0.98858,1294
2022-10-05 18:45:00,0.98858,0.98954,0.98834,0.98951,1373
2022-10-05 19:00:00,0.98952,0.98959,0.98905,0.98941,1649
2022-10-05 19:15:00,0.98941,0.98970,0.98918,0.98945,1481
2022-10-05 19:30:00,0.98945,0.98954,0.98908,0.98925,1828
2022-10-05 19:45:00,0.98925,0.98941,0.98828,0.98853,1670
2022-10-05 20:00:00,0.98856,0.98899,0.98820,0.98863,1908
2022-10-05 20:15:00,0.98864,0.98876,0.98840,0.98865,890
2022-10-05 20:30:00,0.98864,0.98873,0.98849,0.98854,435
2022-10-05 20:45:00,0.98855,0.98872,0.98745,0.98752,415
2022-10-05 21:00:00,0.98747,0.98832,0.98629,0.98803,269
2022-10-05 21:15:00,0.98806,0.98839,0.98780,0.98821,73
2022-10-05 21:30:00,0.98830,0.98830,0.98816,0.98828,54
2022-10-05 21:45:00,0.98825,0.98858,0.98768,0.98830,170
2022-10-05 22:00:00,0.98835,0.98882,0.98817,0.98870,230
2022-10-05 22:15:00,0.98869,0.98894,0.98857,0.98872,737
2022-10-05 22:30:00,0.98872,0.98893,0.98848,0.98869,560
2022-10-05 22:45:00,0.98869,0.98901,0.98867,0.98891,237
2022-10-05 23:00:00,0.98891,0.98941,0.98878,0.98935,361
2022-10-05 23:15:00,0.98935,0.98987,0.98923,0.98983,399
2022-10-05 23:30:00,0.98984,0.99035,0.98961,0.99031,724
2022-10-05 23:45:00,0.99029,0.99120,0.99023,0.99118,479
2022-10-06 00:00:00,0.99121,0.99213,0.99080,0.99164,946
2022-10-06 00:15:00,0.99165,0.99257,0.99161,0.99245,761
2022-10-06 00:30:00,0.99245,0.99262,0.99157,0.99231,659
2022-10-06 00:45:00,0.99231,0.99248,0.99159,0.99168,800
2022-10-06 01:00:00,0.99166,0.99186,0.99126,0.99137,670
2022-10-06 01:15:00,0.99137,0.99192,0.99056,0.99090,798
2022-10-06 01:30:00,0.99086,0.99130,0.99029,0.99038,798
2022-10-06 01:45:00,0.99036,0.99132,0.99035,0.99107,835
2022-10-06 02:00:00,0.99107,0.99180,0.99100,0.99144,838
2022-10-06 02:15:00,0.99144,0.99146,0.99059,0.99091,488
2022-10-06 02:30:00,0.99091,0.99115,0.99045,0.99113,458
2022-10-06 02:45:00,0.99116,0.99192,0.99113,0.99150,899
2022-10-06 03:00:00,0.99151,0.99234,0.99130,0.99234,741
2022-10-06 03:15:00,0.99234,0.99263,0.99211,0.99253,565
2022-10-06 03:30:00,0.99252,0.99252,0.99166,0.99177,663
2022-10-06 03:45:00,0.99177,0.99179,0.99139,0.99163,403
2022-10-06 04:00:00,0.99165,0.99166,0.99109,0.99115,316
2022-10-06 04:15:00,0.99115,0.99151,0.99094,0.99117,274
2022-10-06 04:30:00,0.99117,0.99169,0.99092,0.99168,328
2022-10-06 04:45:00,0.99168,0.99210,0.99157,0.99208,360
2022-10-06 05:00:00,0.99208,0.99211,0.99123,0.99148,496
2022-10-06 05:15:00,0.99149,0.99197,0.99149,0.99196,370
2022-10-06 05:30:00,0.99196,0.99250,0.99187,0.99217,489
2022-10-06 05:45:00,0.99219,0.99259,0.99204,0.99223,1094
2022-10-06 06:00:00,0.99224,0.99228,0.99127,0.99163,2375
2022-10-06 06:15:00,0.99163,0.99163,0.99021,0.99072,2327
2022-10-06 06:30:00,0.99071,0.99143,0.99068,0.99090,1999
2022-10-06 06:45:00,0.99093,0.99116,0.98930,0.98965,2118
2022-10-06 07:00:00,0.98966,0.99115,0.98943,0.99105,3116
2022-10-06 07:15:00,0.99103,0.99134,0.99015,0.99120,2774
2022-10-06 07:30:00,0.99121,0.99185,0.99074,0.99150,1936
2022-10-06 07:45:00,0.99148,0.99207,0.99103,0.99105,2464
2022-10-06 08:00:00,0.99108,0.99131,0.98986,0.98991,2712
2022-10-06 08:15:00,0.98991,0.99029,0.98800,0.98821,2548
2022-10-06 08:30:00,0.98822,0.98917,0.98750,0.98767,2587
2022-10-06 08:45:00,0.98767,0.98900,0.98762,0.98886,2500
2022-10-06 09:00:00,0.98887,0.98977,0.98848,0.98917,2448
2022-10-06 09:15:00,0.98917,0.99026,0.98895,0.98997,2495
2022-10-06 09:30:00,0.98998,0.98999,0.98904,0.98951,2130
2022-10-06 09:45:00,0.98949,0.98949,0.98863,0.98888,2105
2022-10-06 10:00:00,0.98888,0.98944,0.98848,0.98892,2341
2022-10-06 10:15:00,0.98893,0.98900,0.98741,0.98789,2007
2022-10-06 10:30:00,0.98790,0.98859,0.98787,0.98856,2194
2022-10-06 10:45:00,0.98855,0.98863,0.98783,0.98854,2248
2022-10-06 11:00:00,0.98852,0.98878,0.98814,0.98841,2304
2022-10-06 11:15:00,0.98839,0.98932,0.98728,0.98759,2244
2022-10-06 11:30:00,0.98759,0.98764,0.98642,0.98651,2414
2022-10-06 11:45:00,0.98649,0.98691,0.98580,0.98686,2608
2022-10-06 12:00:00,0.98685,0.98692,0.98582,0.98598,2585
2022-10-06 12:15:00,0.98598,0.98628,0.98556,0.98583,2012
2022-10-06 12:30:00,0.98584,0.98823,0.98584,0.98800,2445
2022-10-06 12:45:00,0.98798,0.98814,0.98660,0.98685,2309
