timestamp,open,high,low,close,volume,spread
2022-10-02 21:00:00,144.596,144.699,144.591,144.665,20,46
2022-10-02 21:15:00,144.699,144.699,144.648,144.660,49,34
2022-10-02 21:30:00,144.673,144.693,144.656,144.679,69,30
2022-10-02 21:45:00,144.672,144.706,144.672,144.685,92,48
2022-10-02 22:00:00,144.678,144.729,144.627,144.669,1413,3
2022-10-02 22:15:00,144.668,144.686,144.646,144.669,980,3
2022-10-02 22:30:00,144.669,144.750,144.668,144.732,742,3
2022-10-02 22:45:00,144.729,144.763,144.725,144.757,128,12
2022-10-02 23:00:00,144.758,144.881,144.737,144.798,953,2
2022-10-02 23:15:00,144.798,144.862,144.798,144.820,485,2
2022-10-02 23:30:00,144.820,144.885,144.811,144.836,512,9
2022-10-02 23:45:00,144.836,144.855,144.791,144.802,541,9
2022-10-03 00:00:00,144.805,144.859,144.767,144.831,609,9
2022-10-03 00:15:00,144.832,144.840,144.494,144.715,1061,9
2022-10-03 00:30:00,144.715,144.751,144.655,144.704,717,9
2022-10-03 00:45:00,144.705,144.845,144.689,144.776,1191,2
2022-10-03 01:00:00,144.776,144.844,144.748,144.768,1142,2
2022-10-03 01:15:00,144.767,144.788,144.737,144.752,779,2
2022-10-03 01:30:00,144.752,144.802,144.734,144.756,858,2
2022-10-03 01:45:00,144.757,144.780,144.729,144.761,638,2
2022-10-03 02:00:00,144.762,144.768,144.738,144.759,461,2
2022-10-03 02:15:00,144.758,144.767,144.740,144.752,390,2
2022-10-03 02:30:00,144.752,144.764,144.740,144.749,308,2
2022-10-03 02:45:00,144.751,144.809,144.738,144.800,378,2
2022-10-03 03:00:00,144.801,144.821,144.785,144.808,389,2
2022-10-03 03:15:00,144.806,144.816,144.782,144.798,273,2
2022-10-03 03:30:00,144.809,144.829,144.792,144.828,391,2
2022-10-03 03:45:00,144.828,144.863,144.818,144.843,370,5
2022-10-03 04:00:00,144.843,145.316,144.842,145.121,1605,0
2022-10-03 04:15:00,145.121,145.186,144.639,144.937,1936,8
2022-10-03 04:30:00,144.937,144.969,144.901,144.932,827,7
2022-10-03 04:45:00,144.932,144.943,144.898,144.941,515,8
2022-10-03 05:00:00,144.941,144.950,144.903,144.921,574,8
2022-10-03 05:15:00,144.923,144.929,144.868,144.890,525,8
2022-10-03 05:30:00,144.889,144.909,144.757,144.798,849,8
